n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
25	5.12	2.56	17.04	7.92	128	64	426	198	236	0.333333	0.0671937	64	2.66667	10	21	10	26	9	4	0	7.06128	78.6667	284.244	-4.666	72	208	89.6667	111.307	721.067	-5.06467	41	41	41	270	169	3	3	1.70833	1	5	2.58333	1	3	1.875	1	6	3	1	3	0.877778	0.333333	1	0.620833	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4	2	10.4444	4.88889	36	18	94	44	18	0.5	0.142857	14	1.75	3	6	3	10	5	0	2	2.03409	6	8.51111	-1.37109	13	26.6667	18	20.963	24.2222	-2.77687	11	11	11	36	28	1.625	2	1.25	1	2	1.375	1	2	1.375	1	3	1.625	1	2	1.0625	0.5	1	0.833333	0.5	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
15	4.8	2.53333	15.4667	8.13333	72	38	232	122	69	0.214286	0.115385	34	2.42857	4	5	4	16	7	1	0	4.03824	23	52.8667	-3.16327	42	74.6667	46	50.4	140.089	-2.75996	21	21	21	103	85	3	3	1.64286	1	6	2.92857	1	3	1.64286	1	6	3	1	1	0.671429	0.333333	1	0.647619	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5.90909	3.5	25.3636	15.1364	130	77	558	333	166	0.285714	0.126316	57	2.71429	2	23	7	23	8	1	0	9.25087	55.3333	184.678	-4.07174	70	161	89.3333	99.4242	524.4	-3.97384	38	38	38	227	175	3.33333	2	1.57143	1	6	3.04762	1	2	1.61905	1	7	3.33333	1	2	0.67619	0.333333	1	0.570748	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	6	3.25926	25.2593	12.2963	162	88	682	332	270	0.307692	0.1	119	4.57692	9	28	9	28	8	4	0	12.6501	90	354.833	-4.77783	63	242.667	145.833	133.58	1000.22	-5.68093	50	50	50	319	304	2.42308	2	1.15385	1	5	2.19231	1	2	1.23077	1	5	2.42308	1	2	0.738462	0.2	1	0.587179	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.61538	3.19231	21.7692	13.1923	146	83	566	343	252	0.36	0.0869565	53	2.12	6	19	6	27	7	7	0	7.44506	84	309.878	-4.77182	63	225	96	118.128	856.8	-5.53446	49	49	49	272	173	2.52	2	1.48	1	3	1.96	1	3	1.8	1	5	2.52	1	3	1.05333	0.333333	1	0.656	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5	2.4375	16.5	6.5625	80	39	264	105	80	0.266667	0.120879	43	2.86667	2	5	5	17	7	0	0	6.55187	26.6667	65.1556	-3.30364	37	85	51.3333	57	175.667	-3.62157	23	23	23	120	96	2.46667	2	1.53333	1	4	2.26667	1	2	1.6	1	4	2.46667	1	2	0.822222	0.333333	1	0.688889	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
15	5.2	2.66667	19.0667	8.53333	78	40	286	128	66	0.357143	0.153846	39	2.78571	5	9	9	16	7	0	0	2.84987	22	50.1111	-3.10782	26	74.6667	49.1667	51.6889	145.956	-4.0283	22	22	22	105	93	1.85714	1	1	1	4	1.78571	1	2	1.07143	1	4	1.85714	1	2	0.779762	0.25	1	0.672619	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
20	5.4	2.85	19.6	9.05	108	57	392	181	136	0.263158	0.111111	44	2.31579	6	13	6	21	7	3	0	10.0912	45.3333	138.578	-3.85098	49	133	60.1667	79.65	370.067	-4.36656	34	34	34	172	100	2.57895	2	1.36842	1	4	2.21053	1	2	1.47368	1	5	2.57895	1	2	0.815789	0.333333	1	0.6	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.36364	2	12.7273	4.72727	48	22	140	52	31	0.4	0.138889	28	2.8	6	12	6	12	6	0	0	1.42163	10.3333	17.4	-2.47723	16	40	30	29.697	49.0667	-3.42624	14	14	14	55	55	1.6	1	1	1	3	1.6	1	1	1	1	3	1.6	1	1	0.733333	0.333333	1	0.733333	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
20	5.5	2.85	22.3	10.85	110	57	446	217	135	0.315789	0.117647	48	2.52632	2	10	2	10	7	3	0	6.62288	45	136.033	-3.85825	47	133	60.1667	81.4167	373.8	-4.44814	34	34	34	170	98	2.47368	3	1.42105	1	4	2	1	3	1.63158	1	5	2.47368	1	3	1.01316	0.333333	1	0.657895	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.38462	2.92308	22.6154	11.5385	70	38	294	150	43	0.416667	0.218182	28	2.33333	5	7	5	14	5	1	0	0.925856	14.3333	27.9889	-2.70928	25	56	39	40.9744	93.8	-3.20081	21	21	22	75	70	2.08333	2	1.25	1	4	1.91667	1	2	1.33333	1	4	2.08333	1	2	0.854167	0.25	1	0.701389	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.33333	2.85714	19.0476	9.52381	112	60	400	200	154	0.25	0.0994152	45	2.25	5	14	5	22	7	3	0	9.41447	51.3333	159.144	-4.06915	52	146.667	67.8333	86	428.267	-4.57446	35	35	35	192	120	2.6	2	1.35	1	5	2.4	1	2	1.4	1	5	2.6	1	2	0.7225	0.2	1	0.605833	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.88889	2.66667	18.4444	8.88889	44	24	166	80	14	0.625	0.333333	18	2.25	3	10	5	10	4	0	0	0.829545	4.66667	6.95556	-1.76946	13	26.6667	21.6667	22.3704	26.4444	-2.65764	13	13	13	36	36	1.625	1	1	1	2	1.25	1	3	1.375	1	3	1.625	1	3	1.25	0.5	1	0.729167	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
12	4.5	2.41667	13.3333	7.41667	54	29	160	89	39	0.181818	0.133333	20	1.81818	6	8	8	13	5	2	0	2.26794	13	24.2444	-2.6402	22	47.6667	28.5	33.8611	66.1556	-3.15563	18	18	18	60	44	2	2	1.27273	1	3	1.90909	1	3	1.36364	1	3	2	1	1.5	0.787879	0.333333	1	0.712121	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.375	3.0625	19.875	10.6875	86	49	318	171	77	0.133333	0.153846	29	1.93333	9	11	9	17	5	2	0	6.85883	25.6667	63.9222	-3.21028	34	85	45.3333	56.2917	182.467	-3.77553	27	27	27	110	74	2.26667	2	1.13333	1	4	2.26667	1	2	1.13333	1	4	2.26667	1	1	0.611111	0.25	1	0.611111	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	2.78571	18.5714	9.07143	72	39	260	127	55	0.230769	0.166667	30	2.30769	2	5	2	15	5	2	0	3.20813	18.3333	38.2667	-2.96368	37	65	43.5	45.0238	116.333	-2.59601	23	23	23	85	81	2.84615	2	1.46154	1	3	2	1	3	2	1	5	2.84615	1	3	1.15385	0.333333	1	0.569231	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	4.91667	2.29167	15.1667	5.95833	118	55	364	143	217	0.478261	0.0606061	68	2.95652	12	14	12	25	9	6	0	5.49916	72.3333	253.133	-4.54636	46	191.667	81.5	101.014	621.667	-5.84227	40	40	40	218	148	2	2	1.34783	1	3	1.69565	1	2	1.47826	1	4	2	1	2	0.978261	0.5	1	0.731884	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.11111	2.61111	17.2222	7.61111	92	47	310	137	107	0.352941	0.108333	39	2.29412	2	12	2	19	7	1	0	4.46886	35.6667	96.7778	-3.62556	39	107.667	52.6667	67.7407	257.978	-4.27518	27	27	27	146	90	2.29412	2	1.35294	1	5	2.11765	1	3	1.47059	1	5	2.29412	1	2	0.837255	0.333333	1	0.680392	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.94118	2.47059	16	6.94118	84	42	272	118	94	0.3125	0.104762	43	2.6875	6	7	9	18	7	2	0	4.96371	31.3333	81.2444	-3.47624	34	96	50.8333	61.2941	211.6	-4.2622	26	26	26	128	88	2.125	2	1.1875	1	4	1.8125	1	2	1.3125	1	4	2.125	1	2	0.890625	0.25	1	0.651042	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.4	2.85	20.8	10.25	108	57	416	205	136	0.157895	0.111111	46	2.42105	10	21	10	21	6	5	0	5.99436	45.3333	130.144	-3.97379	49	133	69.1667	78.1167	370.067	-4.36656	36	36	36	158	128	2.57895	2	1.31579	1	5	2.42105	1	2	1.36842	1	5	2.57895	1	2	0.705263	0.25	1	0.6	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.66667	3.27778	23.2222	12.9444	102	59	418	233	102	0.294118	0.15	36	2.11765	2	19	10	19	6	1	0	4.596	34	94.3	-3.50125	40	107.667	56.8333	70.0926	272.756	-4.09721	30	30	30	147	99	2.35294	2	1.29412	1	5	2.17647	1	2	1.41176	1	5	2.35294	1	2	0.85	0.2	1	0.653922	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.2	2.75	17.5	8.45	104	55	350	169	138	0.210526	0.0980392	45	2.36842	11	14	11	21	7	2	0	8.74999	46	136.556	-3.93644	51	133	65.6667	80.6333	362.6	-4.30626	32	32	32	182	119	2.68421	3	1.52632	1	5	2.47368	1	3	1.52632	1	6	2.68421	1	1	0.683333	0.333333	1	0.648246	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	3.2	1.6	7.6	3.2	16	8	38	16	2	0.25	0.333333	6	1.5	1	4	4	6	3	0	0	0	0.666667	0.555556	-0.894427	7	8	7	7.46667	2.66667	-0.612372	5	5	5	10	10	1.75	1	1	1	3	1.75	1	1	1	1	3	1.75	1	1	0.708333	0.333333	1	0.708333	0.333333	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
10	4.4	2.5	13.2	8.1	44	25	132	81	23	0.222222	0.178571	16	1.77778	3	9	3	9	5	0	0	0.484848	7.66667	12.0667	-2.20705	23	33	23.5	25.5667	35.9333	-1.66821	13	13	13	45	40	2.55556	2	1.44444	1	4	2.33333	1	2	1.44444	1	4	2.55556	1	1	0.712963	0.25	1	0.657407	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.94737	2.31579	15.7895	6	94	44	300	114	124	0.333333	0.0882353	46	2.55556	1	11	1	20	7	3	0	7.69845	41.3333	117.033	-3.82072	47	120	54	71.8596	300.667	-4.20998	30	30	30	152	90	2.61111	2	1.5	1	4	1.94444	1	3	1.83333	1	5	2.61111	1	3	1.11111	0.5	1	0.651852	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.72414	3.17241	23.0345	12.7586	166	92	668	370	323	0.357143	0.0797721	117	4.17857	13	30	17	30	10	3	0	9.2854	107.667	450.356	-5.07345	59	280	162.833	154.552	1214.33	-6.34196	50	50	50	374	350	2.10714	2	1.10714	1	4	1.89286	1	3	1.25	1	4	2.10714	1	3	0.857143	0.25	1	0.630952	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.66667	3.5	23.8889	16.6111	102	63	430	299	102	0.294118	0.15	31	1.82353	4	12	4	19	5	3	0	4.54737	34	88.6889	-3.61031	40	107.667	60.6667	68.4444	272.756	-4.09721	32	32	32	135	110	2.35294	2	1.23529	1	3	1.82353	1	3	1.52941	1	4	2.35294	1	3	1.03922	0.333333	1	0.598039	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.54545	2.54545	14.3636	8.54545	50	28	158	94	30	0.2	0.166667	18	1.8	4	8	8	12	5	1	0	1.47744	10	16.6	-2.4544	19	40	27.3333	29.697	50	-2.96985	15	15	15	53	47	1.9	2	1.1	1	3	1.9	1	2	1.1	1	3	1.9	1	1	0.683333	0.333333	1	0.683333	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
8	5	3.125	19.75	11.375	40	25	158	91	8	0.285714	0.466667	11	1.57143	1	6	6	9	3	0	0	1.08333	2.66667	3.68889	-1.38842	22	21	17.6667	18.6667	17.8	0.237023	12	12	12	28	28	3.14286	2	1.57143	1	5	2.42857	1	2	1.71429	1	6	3.14286	1	2	0.938095	0.4	1	0.628571	0.333333	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
13	4.61538	2.30769	13.8462	6	60	30	180	78	48	0.333333	0.127273	25	2.08333	4	6	6	14	5	2	0	3.8791	16	32.5333	-2.80515	25	56	31.8333	38.6154	86.8	-3.32738	20	20	20	72	51	2.08333	2	1.16667	1	3	1.75	1	2	1.33333	1	4	2.08333	1	2	0.944444	0.333333	1	0.652778	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	2.92857	18.5714	10.3571	72	41	260	145	55	0.307692	0.166667	26	2	3	8	3	15	5	2	0	5.78622	18.3333	41.4222	-2.84856	32	65	37.8333	45.4048	116.333	-3.05958	23	23	23	85	61	2.46154	2	1.15385	1	5	2.07692	1	3	1.38462	1	5	2.46154	1	3	0.957692	0.2	1	0.598718	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.61905	2.95238	22.4762	10.6667	118	62	472	224	151	0.3	0.116959	58	2.9	5	10	10	22	7	4	0	7.15292	50.3333	157.367	-4.01235	55	146.667	75.6667	87.8095	440.733	-4.3664	37	37	37	183	141	2.75	3	1.55	1	5	2.45	1	3	1.6	1	6	2.75	1	2	0.774167	0.25	1	0.653333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.2381	2.66667	18.1905	8.09524	110	56	382	170	155	0.35	0.0935673	53	2.65	12	22	2	22	8	1	0	6.5289	51.6667	162	-4.05932	50	146.667	69.8333	88.8889	424.111	-4.69393	33	33	33	204	127	2.5	2	1.3	1	5	1.95	1	3	1.75	1	6	2.5	1	3	1.05917	0.333333	1	0.611667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.15789	2.63158	18	8.21053	98	50	342	156	122	0.333333	0.102941	45	2.5	7	16	7	20	7	2	0	6.99437	40.6667	116.256	-3.77165	53	120	58.1667	73.3684	307.333	-3.82182	30	30	30	157	101	2.94444	3	1.61111	1	6	2.55556	1	3	1.72222	1	6	2.94444	1	2	0.8	0.333333	1	0.62037	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4.84211	2.42105	15.7895	7.89474	92	46	300	150	125	0.388889	0.0808824	53	2.94444	0	12	0	20	11	0	0	6.87258	41.6667	119.911	-3.80504	45	120	64.5	75.9649	297.333	-4.3495	26	26	26	171	121	2.5	2	1.55556	1	4	2.16667	1	2	1.61111	1	5	2.5	1	2	0.833333	0.333333	1	0.688889	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.73684	2.31579	14.2105	6.63158	90	44	270	126	126	0.5	0.0735294	40	2.22222	9	13	9	20	7	4	0	7.85826	42	117.344	-3.8772	45	120	54.6667	68.9474	294	-4.37409	30	30	30	147	91	2.5	3	1.55556	1	4	2	1	3	1.77778	1	5	2.5	1	2	0.990741	0.5	1	0.681481	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.8	2.53333	15.0667	7.73333	72	38	226	116	69	0.285714	0.115385	27	1.92857	4	16	4	16	6	2	0	3.4876	23	51.4111	-3.20774	28	74.6667	40.1667	48.8889	140.089	-3.9428	23	23	23	97	67	2	2	1.21429	1	3	1.85714	1	2	1.28571	1	3	2	1	2	0.809524	0.333333	1	0.678571	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4.85714	3.71429	19.7143	18	34	26	138	126	4	0.166667	0.6	7	1.16667	2	5	5	8	3	0	0	0	1.33333	1.55556	-1.06904	13	16	14.5	14.8571	10.9333	-0.907288	10	10	10	21	21	2.16667	2	1.16667	1	4	2.16667	1	2	1.16667	1	4	2.16667	1	1	0.680556	0.25	1	0.680556	0.25	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
16	5	2.6875	16.5	8.4375	80	43	264	135	80	0.266667	0.120879	30	2	4	10	4	10	5	3	0	4.23271	26.6667	63.5889	-3.34409	40	85	45.5	54.3125	175.667	-3.39522	26	26	26	106	78	2.66667	3	1.66667	1	4	2.2	1	3	1.73333	1	5	2.66667	1	2	0.861111	0.333333	1	0.674444	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.44444	2.44444	13.7778	6.88889	40	22	124	62	16	0.125	0.238095	13	1.625	4	10	4	10	4	0	0	2.08014	5.33333	7.88889	-1.89885	16	26.6667	18.5	21.7037	25.3333	-2.11925	12	12	12	36	28	2	1	1	1	4	2	1	1	1	1	4	2	1	1	0.635417	0.25	1	0.635417	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
6	4	2.83333	12.6667	10.8333	24	17	76	65	3	0.2	0.5	6	1.2	1	4	4	7	3	0	0	0	1	1	-1	8	11.6667	10.5	10.8333	5.75556	-1.52837	7	7	7	15	15	1.6	1	1	1	3	1.6	1	1	1	1	3	1.6	1	1	0.766667	0.333333	1	0.766667	0.333333	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
25	5.28	2.72	18.24	8.64	132	68	456	216	234	0.375	0.0750988	62	2.58333	11	26	11	26	8	5	0	6.97035	78	280.478	-4.65742	52	208	92.3333	110.667	733.2	-5.76121	43	43	43	254	177	2.16667	2	1.29167	1	4	1.79167	1	3	1.5	1	4	2.16667	1	3	1.00694	0.333333	1	0.659722	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.41667	2.79167	20.4167	9.70833	130	67	490	233	211	0.304348	0.0865801	61	2.65217	15	25	15	25	8	7	0	11.5716	70.3333	253.033	-4.42153	62	191.667	76.3333	105.361	655	-5.0665	44	44	44	226	122	2.69565	2	1.34783	1	6	2.34783	1	3	1.52174	1	6	2.69565	1	3	0.847101	0.25	1	0.586232	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.66667	2.26667	14.2667	6.13333	70	34	214	92	70	0.285714	0.102564	31	2.21429	12	16	12	16	6	2	0	4.81299	23.3333	53.5778	-3.18775	37	74.6667	39.1667	48.4	138.133	-3.20485	22	22	22	94	65	2.64286	2	1.42857	1	4	2.14286	1	2	1.5	1	5	2.64286	1	2	0.833333	0.333333	1	0.640476	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	5.7037	2.96296	22.5926	10.5185	154	80	610	284	274	0.307692	0.0866667	88	3.38462	10	28	14	28	10	1	0	12.5494	91.3333	359.389	-4.81778	59	242.667	114.667	138	971.6	-5.89232	45	45	45	341	227	2.26923	2	1.19231	1	4	2.11538	1	2	1.26923	1	4	2.26923	1	2	0.762821	0.25	1	0.621795	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	2.78571	18.5714	9.07143	72	39	260	127	55	0.307692	0.166667	33	2.53846	9	15	6	9	6	0	0	3.51863	18.3333	39.1667	-2.92943	25	65	46.6667	46.0476	116.333	-3.70858	21	21	21	91	91	1.92308	1	1	1	4	1.92308	1	1	1	1	4	1.92308	1	1	0.647436	0.25	1	0.647436	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.94737	2.63158	16.4211	9.47368	94	50	312	180	124	0.444444	0.0882353	43	2.38889	7	20	7	20	8	4	0	8.22327	41.3333	119.678	-3.77828	45	120	59.8333	72.807	300.667	-4.32532	31	31	31	151	103	2.5	2	1.38889	1	5	2.05556	1	4	1.66667	1	5	2.5	1	2	0.966667	0.333333	1	0.637037	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	3.2	2	7.6	5.6	16	10	38	28	2	0.5	0.333333	5	1.25	1	2	2	6	3	0	0	0	0.666667	0.555556	-0.894427	5	8	7.16667	7.46667	2.66667	-1.83712	5	5	5	10	10	1.25	1	1	1	1	1	1	2	1.25	1	2	1.25	1	2	1.25	1	1	0.875	0.5	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
24	6.08333	3.54167	26.1667	14.2083	146	85	628	341	203	0.26087	0.121212	50	2.17391	6	25	6	25	6	6	0	11.5114	67.6667	244.378	-4.32856	61	191.667	82.8333	108.486	699.444	-4.9407	48	48	48	230	142	2.65217	2	1.34783	1	6	2.3913	1	2	1.47826	1	6	2.65217	1	2	0.818116	0.25	1	0.586232	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.72414	2.96552	24.069	11.931	166	86	698	346	323	0.321429	0.0797721	106	3.78571	8	14	14	30	11	3	0	12.8552	107.667	452.744	-5.06005	68	280	131	151.402	1214.33	-6.08369	51	51	51	373	261	2.42857	2	1.21429	1	5	2.25	1	2	1.25	1	5	2.42857	1	2	0.691667	0.2	1	0.610714	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.76923	2.61538	15.2308	8.30769	62	34	198	108	47	0.25	0.145455	24	2	6	14	6	14	6	0	0	3.75911	15.6667	31.7556	-2.78014	25	56	34.6667	40.1026	88.2	-3.30086	18	18	18	78	60	2.08333	2	1.08333	1	4	1.91667	1	2	1.16667	1	4	2.08333	1	2	0.784722	0.25	1	0.631944	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
11	4.54545	2.36364	13.8182	6.36364	50	26	152	70	30	0.2	0.166667	19	1.9	5	7	5	12	5	0	0	2.94139	10	17.6444	-2.38065	18	40	25.1667	30.2424	50	-3.11127	15	15	15	55	40	1.8	1	1	1	3	1.8	1	1	1	1	3	1.8	1	1	0.666667	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.5	1.9375	13.125	4.6875	72	31	210	75	84	0.466667	0.0769231	52	3.46667	7	9	7	9	9	1	0	2.71477	28	68.1111	-3.39273	24	85	52.1667	55.1875	166.6	-4.72598	21	21	21	117	98	1.6	2	1.06667	1	3	1.46667	1	2	1.13333	1	3	1.6	1	2	0.888889	0.333333	1	0.766667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.61538	3.03846	22.2308	11.5769	146	79	578	301	252	0.44	0.0869565	65	2.6	14	27	14	27	8	5	2	5.58585	84	315.233	-4.61847	58	225	101.667	121.615	856.8	-5.70528	46	46	46	283	197	2.32	2	1.44	1	4	2	1	3	1.68	1	4	2.32	1	3	1.05667	0.25	1	0.69	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
25	5.12	2.64	17.52	9.36	128	66	438	234	236	0.333333	0.0671937	57	2.375	9	26	15	26	8	8	2	8.15978	78.6667	283.4	-4.55414	63	208	83.5	105.76	721.067	-5.39983	45	45	45	224	143	2.625	3	1.625	1	5	2.25	1	3	1.79167	1	5	2.625	1	3	0.961806	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
20	5.7	3.35	22.3	12.95	114	67	446	259	133	0.263158	0.130719	44	2.31579	9	21	9	21	6	3	0	8.54691	44.3333	133	-3.84419	48	133	75.1667	81.3833	381.267	-4.35316	36	36	36	172	146	2.52632	2	1.26316	1	5	2.36842	1	2	1.36842	1	5	2.52632	1	2	0.766667	0.25	1	0.591228	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.875	2.5625	15.375	7.6875	78	41	246	123	81	0.466667	0.10989	42	2.8	10	17	10	17	6	2	0	5.35778	27	65.9333	-3.32515	30	85	56.1667	54.3542	173.4	-4.17675	25	25	25	110	110	2	2	1.13333	1	3	1.73333	1	3	1.26667	1	4	2	1	2	0.844444	0.333333	1	0.655556	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.52381	2.95238	20.7619	9.80952	116	62	436	206	152	0.3	0.111111	63	3.15	12	22	12	22	8	0	0	7.70402	50.6667	163.467	-3.96285	40	146.667	80.1667	92.254	436.578	-5.10503	34	34	34	210	154	2	1	1	1	4	1.95	1	2	1.05	1	4	2	1	2	0.7	0.25	1	0.625	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
22	5.27273	2.86364	18.8182	10.5	116	63	414	231	173	0.333333	0.0894737	53	2.52381	11	23	11	23	8	3	0	8.54407	57.6667	184.089	-4.25022	49	161	83.6667	91.9091	492.2	-5.04832	37	37	37	207	165	2.33333	3	1.33333	1	3	1.95238	1	3	1.47619	1	4	2.33333	1	2	0.904762	0.333333	1	0.630952	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5.16667	2.91667	19.3333	9.91667	62	35	232	119	35	0.181818	0.222222	19	1.72727	9	13	9	13	4	1	0	3.08318	11.6667	22.9222	-2.43679	23	47.6667	28.3333	35.4444	70.7778	-2.93199	19	19	19	62	42	2.09091	2	1.27273	1	4	2	1	2	1.36364	1	4	2.09091	1	2	0.818182	0.333333	1	0.681818	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.81818	3.21212	23.2121	12.4242	192	106	766	410	432	0.34375	0.0709677	80	2.5	2	34	22	34	8	11	0	14.4046	144	673.311	-5.54951	97	362.667	136.333	171.616	1825.42	-6.21807	66	66	66	397	260	3.03125	3	1.5625	1	5	2.3125	1	4	1.9375	1	7	3.03125	1	3	1.0099	0.333333	1	0.592113	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.5	3.05	21.1	11.15	110	61	422	223	135	0.210526	0.117647	40	2.10526	8	21	8	21	6	3	1	7.80624	45	134.033	-3.80055	45	133	62.8333	78.9167	373.8	-4.55159	34	34	34	165	108	2.36842	2	1.26316	1	5	2.21053	1	2	1.36842	1	5	2.36842	1	2	0.804386	0.2	1	0.628947	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
17	5.41176	3.17647	20.2353	12.2353	92	54	344	208	90	0.1875	0.142857	36	2.25	9	18	8	18	6	1	0	7.27317	30	79.4	-3.36675	35	96	55.3333	63.6471	222	-4.09405	27	27	27	132	100	2.1875	2	1.0625	1	4	2.1875	1	2	1.0625	1	4	2.1875	1	1	0.614583	0.25	1	0.614583	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	3.07143	18.5714	12.0714	72	43	260	169	55	0.307692	0.166667	32	2.46154	6	15	13	15	6	0	0	4.51723	18.3333	41.2667	-2.85392	42	65	47.1667	46.6429	116.333	-2.13243	21	21	21	91	91	3.23077	2	1.38462	1	5	3.07692	1	2	1.38462	1	5	3.23077	1	1	0.517949	0.25	1	0.497436	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
